"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"Experiments-04-05-ABM.nlogox"
"exp1_policy_grid"
"05/05/2026 00:18:33:888 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","number-employees","initial-misconduct-propensity","initial-fear","response-strength","drift-speed","punishment-value","reporter-protection","[step]","true-misconduct-total","sanctioned-misconduct-total","hidden-misconduct-total","hidden-misconduct-rate","reported-events-total","retaliation-events-total","mean [fear] of employees","mean [misconduct-propensity] of employees"
"1504","300","0.4","0.3","0.2","0.05","0.75","0.55","300","4424","3526","898","0.20298372513562388","3526","1581","0.3806106432818761","0.040655857391921256"
"1507","300","0.4","0.3","0.2","0.05","0.75","0.55","300","4472","3550","922","0.20617173524150267","3550","1597","0.3907000322736442","0.03899017610905408"
"1508","300","0.4","0.3","0.2","0.05","0.75","0.55","300","4424","3520","904","0.20433996383363473","3520","1570","0.3808015688296247","0.047308160393099666"
"1506","300","0.4","0.3","0.2","0.05","0.75","0.55","300","4451","3541","910","0.20444843855313413","3541","1616","0.38601293058222996","0.04317509693878043"
"1509","300","0.4","0.3","0.2","0.05","0.75","0.55","300","4470","3577","893","0.19977628635346756","3577","1609","0.3792918689913362","0.05509444629793722"
"1510","300","0.4","0.3","0.2","0.05","0.75","0.55","300","4474","3552","922","0.20607957085382209","3552","1580","0.3805344127342187","0.047999406041892484"
"1513","300","0.4","0.3","0.2","0.05","0.75","0.6","300","3768","3213","555","0.14729299363057324","3213","1291","0.36126628331561883","0.03708667038599648"
"1512","300","0.4","0.3","0.2","0.05","0.75","0.6","300","3832","3253","579","0.15109603340292277","3253","1304","0.36132508664029633","0.0447346234398932"
"1511","300","0.4","0.3","0.2","0.05","0.75","0.6","300","3839","3253","586","0.15264391768689764","3253","1347","0.36173768641346327","0.043471789732740906"
"1514","300","0.4","0.3","0.2","0.05","0.75","0.6","300","3822","3197","625","0.16352694924123495","3197","1276","0.3522729192647109","0.041005134096990595"
"1516","300","0.4","0.3","0.2","0.05","0.75","0.6","300","3782","3218","564","0.1491274457958752","3218","1280","0.35888026789554317","0.03515351875098475"
"1517","300","0.4","0.3","0.2","0.05","0.75","0.6","300","3815","3237","578","0.15150720838794232","3237","1322","0.3627369480296099","0.03650801888538469"
"1518","300","0.4","0.3","0.2","0.05","0.75","0.6","300","3885","3258","627","0.1613899613899614","3258","1357","0.3612421224296481","0.03837347720372167"
"1515","300","0.4","0.3","0.2","0.05","0.75","0.6","300","3800","3216","584","0.15368421052631578","3216","1303","0.3539328744255472","0.04038019984623735"
"1519","300","0.4","0.3","0.2","0.05","0.75","0.6","300","3904","3290","614","0.1572745901639344","3290","1368","0.35921902692377927","0.04141699560660863"
"1520","300","0.4","0.3","0.2","0.05","0.75","0.6","300","3854","3263","591","0.15334717176959003","3263","1276","0.3575968943186233","0.054468751509834434"
"1521","300","0.4","0.3","0.2","0.05","0.75","0.65","300","3472","3064","408","0.1175115207373272","3064","1057","0.33718135259068877","0.03847948708498807"
"1523","300","0.4","0.3","0.2","0.05","0.75","0.65","300","3502","3071","431","0.12307252998286693","3071","1060","0.34244333802418475","0.02818561785578459"
"1524","300","0.4","0.3","0.2","0.05","0.75","0.65","300","3530","3110","420","0.11898016997167139","3110","1071","0.34482570396062273","0.032098318681325844"
"1526","300","0.4","0.3","0.2","0.05","0.75","0.65","300","3486","3090","396","0.11359724612736662","3090","1027","0.3429894686071654","0.04187050523804588"
"1525","300","0.4","0.3","0.2","0.05","0.75","0.65","300","3496","3073","423","0.1209954233409611","3073","1052","0.3374899497542704","0.034750297683506425"
"1522","300","0.4","0.3","0.2","0.05","0.75","0.65","300","3496","3097","399","0.11413043478260869","3097","1062","0.3435569973011134","0.03778787112484391"
"1530","300","0.4","0.3","0.2","0.05","0.75","0.65","300","3479","3076","403","0.11583788444955447","3076","1119","0.34507574333418384","0.037862318448971075"
"1529","300","0.4","0.3","0.2","0.05","0.75","0.65","300","3510","3095","415","0.11823361823361823","3095","1099","0.34017538858124863","0.029809301456117807"
"1527","300","0.4","0.3","0.2","0.05","0.75","0.65","300","3501","3093","408","0.11653813196229648","3093","1100","0.34605262567031114","0.03180637582126875"
"1528","300","0.4","0.3","0.2","0.05","0.75","0.65","300","3482","3057","425","0.12205628948879954","3057","1106","0.3513163944230573","0.04018213603708379"
"1531","300","0.4","0.3","0.2","0.05","0.75","0.7","300","3273","2965","308","0.09410326917201345","2965","899","0.3294854205712488","0.036083841170039266"
"1533","300","0.4","0.3","0.2","0.05","0.75","0.7","300","3274","3000","274","0.08368967623701894","3000","918","0.3342296688944169","0.03140750555946333"
"1532","300","0.4","0.3","0.2","0.05","0.75","0.7","300","3266","3004","262","0.08022045315370484","3004","903","0.3322348274416644","0.02930684053317959"
"1534","300","0.4","0.3","0.2","0.05","0.75","0.7","300","3272","2991","281","0.085880195599022","2991","890","0.3289485473388003","0.046197466098800086"
"1535","300","0.4","0.3","0.2","0.05","0.75","0.7","300","3239","2929","310","0.09570855202222908","2929","884","0.3300211581113958","0.036255735511865235"
"1536","300","0.4","0.3","0.2","0.05","0.75","0.7","300","3217","2936","281","0.08734846129934722","2936","847","0.32782741213555083","0.03302034666977212"
"1538","300","0.4","0.3","0.2","0.05","0.75","0.7","300","3204","2942","262","0.08177278401997504","2942","904","0.3319296435025141","0.034650521775871426"
"1537","300","0.4","0.3","0.2","0.05","0.75","0.7","300","3244","2968","276","0.08508014796547472","2968","870","0.3246223276585749","0.044331776513138334"
"1541","300","0.4","0.3","0.2","0.05","0.75","0.75","300","3116","2913","203","0.06514762516046213","2913","708","0.31759996878856517","0.03745274833612766"
"1540","300","0.4","0.3","0.2","0.05","0.75","0.7","300","3287","2973","314","0.0955278369333739","2973","874","0.3306429256594408","0.03133513493894793"
"1542","300","0.4","0.3","0.2","0.05","0.75","0.75","300","3089","2906","183","0.05924247329232762","2906","708","0.3198018912222747","0.037233856349486324"
"1544","300","0.4","0.3","0.2","0.05","0.75","0.75","300","3113","2905","208","0.06681657565049791","2905","751","0.3187130746266994","0.04165127600618922"
"1543","300","0.4","0.3","0.2","0.05","0.75","0.75","300","3140","2920","220","0.07006369426751592","2920","748","0.32307041072023435","0.029778047532649718"
"1539","300","0.4","0.3","0.2","0.05","0.75","0.7","300","3274","2970","304","0.09285277947464875","2970","865","0.33009445755159755","0.04010743858295668"
"1545","300","0.4","0.3","0.2","0.05","0.75","0.75","300","3124","2909","215","0.06882202304737516","2909","708","0.32068512162318774","0.033424354421806905"
"1546","300","0.4","0.3","0.2","0.05","0.75","0.75","300","3165","2941","224","0.0707740916271722","2941","721","0.32255911257525605","0.04422852100988118"
"1547","300","0.4","0.3","0.2","0.05","0.75","0.75","300","3191","2970","221","0.06925728611720464","2970","739","0.3264231751780496","0.030071048441873062"
"1549","300","0.4","0.3","0.2","0.05","0.75","0.75","300","3121","2916","205","0.06568407561678949","2916","726","0.3225992167597956","0.03337516293013453"
"1548","300","0.4","0.3","0.2","0.05","0.75","0.75","300","3119","2887","232","0.07438281500480923","2887","682","0.319511969344176","0.040938634328041665"
"1550","300","0.4","0.3","0.2","0.05","0.75","0.75","300","3083","2895","188","0.06097956535841713","2895","756","0.32438884278224717","0.039076238733647684"
"1551","300","0.4","0.3","0.2","0.05","0.75","0.8","300","3007","2854","153","0.050881277020286","2854","563","0.311758859710117","0.039497604435051625"
"1553","300","0.4","0.3","0.2","0.05","0.75","0.8","300","3080","2911","169","0.05487012987012987","2911","599","0.3137891016625086","0.04257452198637528"
"1552","300","0.4","0.3","0.2","0.05","0.75","0.8","300","3031","2861","170","0.056087099967007586","2861","573","0.3132352174210841","0.03468060288409482"
"1555","300","0.4","0.3","0.2","0.05","0.75","0.8","300","3012","2853","159","0.052788844621513946","2853","548","0.3119461195161427","0.032353107163191175"
"1554","300","0.4","0.3","0.2","0.05","0.75","0.8","300","3033","2851","182","0.06000659413122321","2851","556","0.31253872876410077","0.03892169591107049"
"1556","300","0.4","0.3","0.2","0.05","0.75","0.8","300","3017","2846","171","0.056678820019887305","2846","587","0.31350367668465023","0.030460706682000616"
"1557","300","0.4","0.3","0.2","0.05","0.75","0.8","300","3029","2867","162","0.05348299768900627","2867","581","0.3137413204487397","0.025289342059868193"
"1558","300","0.4","0.3","0.2","0.05","0.75","0.8","300","3018","2859","159","0.05268389662027833","2859","595","0.31248957281498463","0.02939070546524834"
"1559","300","0.4","0.3","0.2","0.05","0.75","0.8","300","3036","2889","147","0.04841897233201581","2889","613","0.31518237517941283","0.029838334370577382"
"1560","300","0.4","0.3","0.2","0.05","0.75","0.8","300","3035","2882","153","0.05041186161449753","2882","581","0.3142932054960924","0.03555336009348717"
"1564","300","0.4","0.3","0.2","0.05","0.8","0.2","300","88622","6754","81868","0.9237886754981833","6754","5431","0.7946688461202802","1"
"1561","300","0.4","0.3","0.2","0.05","0.8","0.2","300","88663","6838","81825","0.9228765099308618","6838","5418","0.8095443162414067","1"
"1562","300","0.4","0.3","0.2","0.05","0.8","0.2","300","88640","6869","81771","0.9225067689530686","6869","5441","0.8233320063398053","1"
"1563","300","0.4","0.3","0.2","0.05","0.8","0.2","300","88597","6884","81713","0.922299852139463","6884","5462","0.8180791720002974","1"
"1566","300","0.4","0.3","0.2","0.05","0.8","0.2","300","88794","6857","81937","0.9227763137148907","6857","5460","0.8113951742423702","1"
"1567","300","0.4","0.3","0.2","0.05","0.8","0.2","300","88732","6845","81887","0.9228575936527972","6845","5457","0.8160517551508694","1"
"1568","300","0.4","0.3","0.2","0.05","0.8","0.2","300","88844","6882","81962","0.9225383818828509","6882","5514","0.8262563613591655","1"
"1565","300","0.4","0.3","0.2","0.05","0.8","0.2","300","88849","6792","82057","0.9235556956184088","6792","5506","0.8033584953255822","1"
"1569","300","0.4","0.3","0.2","0.05","0.8","0.2","300","88600","6870","81730","0.9224604966139955","6870","5465","0.804255062956068","1"
"1570","300","0.4","0.3","0.2","0.05","0.8","0.2","300","88673","6815","81858","0.9231445874166883","6815","5433","0.8000110275130562","1"
"1573","300","0.4","0.3","0.2","0.05","0.8","0.25","300","87733","7894","79839","0.9100224544926082","7894","5909","0.817459233301635","1"
"1572","300","0.4","0.3","0.2","0.05","0.8","0.25","300","87823","7929","79894","0.9097161335868736","7929","5887","0.8249861502919543","1"
"1571","300","0.4","0.3","0.2","0.05","0.8","0.25","300","87766","7910","79856","0.9098739830914021","7910","5969","0.8312303952247713","1"
"1574","300","0.4","0.3","0.2","0.05","0.8","0.25","300","87895","7955","79940","0.9094942829512487","7955","5984","0.8205534563870241","1"
"1575","300","0.4","0.3","0.2","0.05","0.8","0.25","300","87796","7908","79888","0.9099275593421112","7908","5944","0.8212315187577369","1"
"1576","300","0.4","0.3","0.2","0.05","0.8","0.25","300","87734","7974","79760","0.9091116328903276","7974","5936","0.7988202868616218","1"
"1578","300","0.4","0.3","0.2","0.05","0.8","0.25","300","87805","7962","79843","0.9093217926086213","7962","5990","0.8302880685688365","1"
"1580","300","0.4","0.3","0.2","0.05","0.8","0.25","300","87951","7917","80034","0.9099839683460108","7917","5943","0.8250047563665629","1"
"1579","300","0.4","0.3","0.2","0.05","0.8","0.25","300","87754","7991","79763","0.9089386238803929","7991","5985","0.8300381577318713","1"
"1581","300","0.4","0.3","0.2","0.05","0.8","0.3","300","80026","9048","70978","0.8869367455576938","9048","6298","0.8390078648876221","1"
"1577","300","0.4","0.3","0.2","0.05","0.8","0.25","300","87758","7945","79813","0.9094669431846669","7945","5941","0.8134296273611864","1"
"1582","300","0.4","0.3","0.2","0.05","0.8","0.3","300","79868","8975","70893","0.887627084689738","8975","6290","0.845175404863665","1"
"1583","300","0.4","0.3","0.2","0.05","0.8","0.3","300","79221","8930","70291","0.8872773633253809","8930","6288","0.8369487407006662","1"
"1584","300","0.4","0.3","0.2","0.05","0.8","0.3","300","80004","9140","70864","0.8857557122143893","9140","6363","0.8466727495955483","1"
"1591","300","0.4","0.3","0.2","0.05","0.8","0.35","300","28064","7245","20819","0.7418400798175598","7245","4678","0.6677527624920768","0.30351062602761814"
"1593","300","0.4","0.3","0.2","0.05","0.8","0.35","300","28016","7159","20857","0.744467447173044","7159","4639","0.6729023458140811","0.3062965122487243"
"1592","300","0.4","0.3","0.2","0.05","0.8","0.35","300","28012","7236","20776","0.7416821362273311","7236","4716","0.6843074020830383","0.30369474424988024"
"1594","300","0.4","0.3","0.2","0.05","0.8","0.35","300","28010","7204","20806","0.7428061406640486","7204","4667","0.669045779845384","0.30618357089406584"
"1596","300","0.4","0.3","0.2","0.05","0.8","0.35","300","27822","7107","20715","0.7445546689670045","7107","4603","0.6727833259195181","0.3088471504243941"
"1595","300","0.4","0.3","0.2","0.05","0.8","0.35","300","28137","7064","21073","0.7489426733482603","7064","4642","0.6807834512055262","0.3071856766085088"
"1597","300","0.4","0.3","0.2","0.05","0.8","0.35","300","28186","7153","21033","0.7462215284183638","7153","4624","0.6709690370200717","0.3050487034898149"
"1585","300","0.4","0.3","0.2","0.05","0.8","0.3","300","80587","9106","71481","0.8870041073622297","9106","6349","0.81922189675066","1"
"1598","300","0.4","0.3","0.2","0.05","0.8","0.35","300","27929","7202","20727","0.7421318342941029","7202","4635","0.6609143508178014","0.30803887724471757"
"1586","300","0.4","0.3","0.2","0.05","0.8","0.3","300","80190","9004","71186","0.8877166729018581","9004","6258","0.8170996926019948","1"
"1588","300","0.4","0.3","0.2","0.05","0.8","0.3","300","80153","9063","71090","0.8869287487679812","9063","6266","0.8357596351828135","1"
"1587","300","0.4","0.3","0.2","0.05","0.8","0.3","300","79731","9056","70675","0.8864180807966788","9056","6329","0.8460640808055242","1"
"1590","300","0.4","0.3","0.2","0.05","0.8","0.3","300","79028","8828","70200","0.8882927569975199","8828","6291","0.8402910659103415","1"
"1589","300","0.4","0.3","0.2","0.05","0.8","0.3","300","79578","8945","70633","0.8875945613109151","8945","6311","0.8379248940303979","1"
"1601","300","0.4","0.3","0.2","0.05","0.8","0.4","300","13928","6000","7928","0.569213095921884","6000","3615","0.5597810764079437","0.14394785399766205"
"1602","300","0.4","0.3","0.2","0.05","0.8","0.4","300","14038","5960","8078","0.5754380965949566","5960","3622","0.5534315213457183","0.15138608966436956"
"1600","300","0.4","0.3","0.2","0.05","0.8","0.35","300","28312","7263","21049","0.7434656682678723","7263","4761","0.6979757219958261","0.3038245260419885"
"1603","300","0.4","0.3","0.2","0.05","0.8","0.4","300","13761","5962","7799","0.5667466027178257","5962","3564","0.5448162275764141","0.14749906643637825"
"1599","300","0.4","0.3","0.2","0.05","0.8","0.35","300","27961","7185","20776","0.7430349415256965","7185","4658","0.671538363098704","0.3043667344224427"
"1604","300","0.4","0.3","0.2","0.05","0.8","0.4","300","13968","6003","7965","0.5702319587628866","6003","3521","0.5473666042478592","0.14570398927150865"
"1606","300","0.4","0.3","0.2","0.05","0.8","0.4","300","14042","5951","8091","0.5761999715140294","5951","3590","0.552985171177444","0.14554799531572096"
"1605","300","0.4","0.3","0.2","0.05","0.8","0.4","300","13917","5998","7919","0.5690163109865632","5998","3587","0.5568913135763371","0.149752419549415"
"1607","300","0.4","0.3","0.2","0.05","0.8","0.4","300","13858","6015","7843","0.5659546832154712","6015","3594","0.573668366427897","0.14512493983407207"
"1608","300","0.4","0.3","0.2","0.05","0.8","0.4","300","13879","5975","7904","0.5694934793573024","5975","3557","0.5639577349577303","0.14035383479583036"
"1611","300","0.4","0.3","0.2","0.05","0.8","0.45","300","7886","4732","3154","0.3999492772001014","4732","2539","0.46486793359103823","0.07968095689224887"
"1612","300","0.4","0.3","0.2","0.05","0.8","0.45","300","7902","4723","3179","0.40230321437610733","4723","2559","0.47416649643808445","0.08457209341170388"
"1609","300","0.4","0.3","0.2","0.05","0.8","0.4","300","13919","6012","7907","0.5680724189956176","6012","3652","0.5701512971019292","0.14386953786303458"
"1610","300","0.4","0.3","0.2","0.05","0.8","0.4","300","14074","6010","8064","0.5729714366917721","6010","3622","0.5731358512894386","0.14384521454344917"
